LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,solar_generated_kwh
28.5,77.5,2024,7,26,3.318,2911.545
29.5,75.5,2024,7,26,5.4653,4795.800749999999
29.5,76.5,2024,7,26,4.9872,4376.268
29.5,77.5,2024,7,26,3.8782,3403.1205000000004
30.5,75.5,2024,7,26,5.7674,5060.8935
30.5,76.5,2024,7,26,5.8308,5116.527
30.5,77.5,2024,7,26,4.721,4142.6775
28.0,75.625,2024,7,26,4.871355154638802,4274.614148195548
28.0,76.25,2024,7,26,4.460459395176186,3914.0531192671033
28.0,76.875,2024,7,26,4.281997650400654,3757.452938226573
28.0,77.5,2024,7,26,3.895678130106633,3418.4575591685702
28.5,75.625,2024,7,26,4.85299964251166,4258.507186303982
28.5,76.25,2024,7,26,4.746953294489506,4165.451515914541
28.5,76.875,2024,7,26,4.186061652529553,3673.269100094682
29.0,75.625,2024,7,26,5.008789124933805,4395.212457129413
29.0,76.25,2024,7,26,4.901974728810719,4301.482824531407
29.0,76.875,2024,7,26,4.247923273822136,3727.5526727789243
29.0,77.5,2024,7,26,3.955709916740408,3471.135451939708
29.5,75.625,2024,7,26,5.3848334856731,4725.191383678146
29.5,76.25,2024,7,26,5.125511326815334,4497.636189280455
29.5,76.875,2024,7,26,4.756117830477645,4173.493396244133
30.0,75.625,2024,7,26,5.546189929656767,4866.781663273812
30.0,76.25,2024,7,26,5.488369893013713,4816.044581119533
30.0,76.875,2024,7,26,4.922554365934999,4319.541456107961
30.0,77.5,2024,7,26,4.642423453559567,4073.7265804985195
30.5,75.625,2024,7,26,5.69259361622697,4995.2508982391655
30.5,76.25,2024,7,26,5.6625238525930826,4968.864680650429
30.5,76.875,2024,7,26,5.133167730131608,4504.354683190486
28.5,75.5,2024,7,27,4.7136,4136.183999999999
28.5,76.5,2024,7,27,4.637,4068.9674999999993
28.5,77.5,2024,7,27,5.1545,4523.07375
29.5,75.5,2024,7,27,4.4352,3891.8879999999995
29.5,76.5,2024,7,27,3.727,3270.4424999999997
29.5,77.5,2024,7,27,4.7693,4185.060750000001
30.5,75.5,2024,7,27,3.8359,3366.00225
30.5,76.5,2024,7,27,4.6786,4105.471500000001
30.5,77.5,2024,7,27,4.0366,3542.1165
28.0,75.625,2024,7,27,4.514906637383798,3961.830574304283
28.0,76.25,2024,7,27,4.606980474855625,4042.625366685811
28.0,76.875,2024,7,27,4.663404511033007,4092.1374584314635
28.0,77.5,2024,7,27,4.787256017025506,4200.81715493988
28.5,75.625,2024,7,27,4.611991396277785,4047.0224502337564
28.5,76.25,2024,7,27,4.504369670301597,3952.5843856896518
28.5,76.875,2024,7,27,4.651564652001467,4081.747982131287
29.0,75.625,2024,7,27,4.441625408233977,3897.5262957253144
29.0,76.25,2024,7,27,4.332203742554044,3801.5087840911733
29.0,76.875,2024,7,27,4.5239676852418365,3969.7816437997117
29.0,77.5,2024,7,27,4.7208976460869785,4142.587684441323
29.5,75.625,2024,7,27,4.333847294773664,3802.95100116389
29.5,76.25,2024,7,27,4.105117715116201,3602.240795014466
29.5,76.875,2024,7,27,4.282557880524118,3757.9445401599137
30.0,75.625,2024,7,27,4.158305074659187,3648.9127030134364
30.0,76.25,2024,7,27,4.177057895803365,3665.3683035674526
30.0,76.875,2024,7,27,4.290561036288183,3764.9673093428805
30.0,77.5,2024,7,27,4.341100248575855,3809.3154681253122
30.5,75.625,2024,7,27,3.9714475128728224,3484.9451925459016
30.5,76.25,2024,7,27,4.363049182951524,3828.575658039962
30.5,76.875,2024,7,27,4.374303325091338,3838.4511677676496
28.5,75.5,2024,7,28,5.5488,4869.072
28.5,76.5,2024,7,28,5.7427,5039.219249999999
28.5,77.5,2024,7,28,6.0888,5342.922
29.5,75.5,2024,7,28,5.3506,4695.1515
29.5,76.5,2024,7,28,6.1411,5388.815249999999
29.5,77.5,2024,7,28,5.9926,5258.5064999999995
30.5,75.5,2024,7,28,5.6405,4949.53875
30.5,76.5,2024,7,28,6.7174,5894.518499999999
30.5,77.5,2024,7,28,5.7574,5052.118499999999
28.0,75.625,2024,7,28,5.64509151994477,4953.567808751535
28.0,76.25,2024,7,28,5.813408567480368,5101.2660179640225
28.0,76.875,2024,7,28,5.876098111277874,5156.276092646333
28.0,77.5,2024,7,28,6.005053398648579,5269.434357314129
28.5,75.625,2024,7,28,5.592030544072268,4907.006802423415
28.5,76.25,2024,7,28,5.716556663184495,5016.2784719443935
28.5,76.875,2024,7,28,5.930885328330789,5204.351875610267
29.0,75.625,2024,7,28,5.61624346092568,4928.253636962284
29.0,76.25,2024,7,28,5.753494592035931,5048.69150451153
29.0,76.875,2024,7,28,5.985221460830738,5252.031831878972
29.0,77.5,2024,7,28,6.010169120955756,5273.923403638676
29.5,75.625,2024,7,28,5.47531536879124,4804.589236114313
29.5,76.25,2024,7,28,6.019920745219801,5282.480453930376
29.5,76.875,2024,7,28,6.1295308064716885,5378.663282678907
30.0,75.625,2024,7,28,5.811481794933576,5099.575275054213
30.0,76.25,2024,7,28,6.071846242551705,5328.045077839121
30.0,76.875,2024,7,28,6.186224497313388,5428.411996392498
30.0,77.5,2024,7,28,6.046272669132314,5305.604267163606
30.5,75.625,2024,7,28,5.761721192174207,5055.910346132866
30.5,76.25,2024,7,28,6.2826269590409805,5513.00515655846
30.5,76.875,2024,7,28,6.272806002737904,5504.387267402511
28.5,75.5,2024,7,29,6.6434,5829.583499999999
28.5,76.5,2024,7,29,6.1502,5396.800499999999
28.5,77.5,2024,7,29,5.8927,5170.844249999999
29.5,75.5,2024,7,29,6.4013,5617.14075
29.5,76.5,2024,7,29,6.103,5355.3825
29.5,77.5,2024,7,29,6.1445,5391.79875
30.5,75.5,2024,7,29,5.3371,4683.30525
30.5,76.5,2024,7,29,5.5507,4870.73925
30.5,77.5,2024,7,29,5.879,5158.822499999999
28.0,75.625,2024,7,29,6.412996087731429,5627.404066984329
28.0,76.25,2024,7,29,6.225770912015462,5463.113975293567
28.0,76.875,2024,7,29,6.146575345630689,5393.619865790929
28.0,77.5,2024,7,29,6.017787677583988,5280.60868707995
28.5,75.625,2024,7,29,6.532212259692583,5732.016257880242
28.5,76.25,2024,7,29,6.264607269489528,5497.192878977061
28.5,76.875,2024,7,29,6.074009490437513,5329.943327858917
29.0,75.625,2024,7,29,6.388441884068798,5605.857753270369
29.0,76.25,2024,7,29,6.278086062986143,5509.02052027034
29.0,76.875,2024,7,29,6.079244556986641,5334.537098755776
29.0,77.5,2024,7,29,6.051973835392494,5310.6070405569135
29.5,75.625,2024,7,29,6.297352574040205,5525.92688372028
29.5,76.25,2024,7,29,6.0903122785308295,5344.249024410803
29.5,76.875,2024,7,29,6.036781015641583,5297.27534122549
30.0,75.625,2024,7,29,5.854870224359605,5137.648621875553
30.0,76.25,2024,7,29,5.843060826955055,5127.28587565306
30.0,76.875,2024,7,29,5.907924272344166,5184.203548982006
30.0,77.5,2024,7,29,5.9546127577400725,5225.172694916913
30.5,75.625,2024,7,29,5.50944979597487,4834.542195967948
30.5,76.25,2024,7,29,5.681831536823166,4985.807173562328
30.5,76.875,2024,7,29,5.80618793467914,5094.929912680946
28.5,75.5,2024,7,30,5.6002,4914.1755
28.5,76.5,2024,7,30,5.7367,5033.95425
28.5,77.5,2024,7,30,6.1906,5432.251499999999
29.5,75.5,2024,7,30,5.5762,4893.115500000001
29.5,76.5,2024,7,30,5.4943,4821.24825
29.5,77.5,2024,7,30,5.5013,4827.39075
30.5,75.5,2024,7,30,4.5629,4003.94475
30.5,76.5,2024,7,30,5.1362,4507.0154999999995
30.5,77.5,2024,7,30,4.679,4105.822499999999
28.0,75.625,2024,7,30,5.614223844348924,4926.48142341618
28.0,76.25,2024,7,30,5.742821492573901,5039.325859733598
28.0,76.875,2024,7,30,5.812550417767167,5100.512991590689
28.0,77.5,2024,7,30,5.88646632237437,5165.3741978835105
28.5,75.625,2024,7,30,5.605020798012183,4918.40575025569
28.5,76.25,2024,7,30,5.659897804170179,4966.560323159331
28.5,76.875,2024,7,30,5.7862216156640285,5077.409467745185
29.0,75.625,2024,7,30,5.597437376032652,4911.751297468652
29.0,76.25,2024,7,30,5.605050045433931,4918.431414868274
29.0,76.875,2024,7,30,5.716546868911374,5016.26987746973
29.0,77.5,2024,7,30,5.774737033646293,5067.331747024621
29.5,75.625,2024,7,30,5.479568328877967,4808.321208590416
29.5,76.25,2024,7,30,5.493881296800695,4820.88083794261
29.5,76.875,2024,7,30,5.4784785073278,4807.364890180143
30.0,75.625,2024,7,30,5.152686384293863,4521.482302217864
30.0,76.25,2024,7,30,5.22120040890538,4581.60335881447
30.0,76.875,2024,7,30,5.216548979423083,4577.521729443755
30.0,77.5,2024,7,30,5.1597097254338005,4527.6452840681595
30.5,75.625,2024,7,30,4.7798073876953415,4194.280982702661
30.5,76.25,2024,7,30,5.127050680396258,4498.986972047716
30.5,76.875,2024,7,30,5.121885601638624,4494.454615437892
28.5,75.5,2024,7,31,4.7318,4152.1545
28.5,76.5,2024,7,31,4.7141,4136.62275
28.5,77.5,2024,7,31,4.0613,3563.7907499999997
29.5,75.5,2024,7,31,4.3558,3822.2145
29.5,76.5,2024,7,31,4.8074,4218.4935
29.5,77.5,2024,7,31,4.7664,4182.516
30.5,75.5,2024,7,31,5.0119,4397.942249999999
30.5,76.5,2024,7,31,5.2586,4614.4215
30.5,77.5,2024,7,31,4.7153,4137.67575
28.0,75.625,2024,7,31,4.678159572783752,4105.085025117742
28.0,76.25,2024,7,31,4.620140440106862,4054.173236193771
28.0,76.875,2024,7,31,4.53629481542402,3980.598700534577
28.0,77.5,2024,7,31,4.417928765709773,3876.7324919103253
28.5,75.625,2024,7,31,4.7009000033999895,4125.039752983491
28.5,76.25,2024,7,31,4.689812495012185,4115.310464373192
28.5,76.875,2024,7,31,4.563253683829175,4004.255107560101
29.0,75.625,2024,7,31,4.617208378398671,4051.6003520448335
29.0,76.25,2024,7,31,4.677705397688329,4104.686486471508
29.0,76.875,2024,7,31,4.608642563135795,4044.0838491516593
29.0,77.5,2024,7,31,4.5210479953486695,3967.219615918457
29.5,75.625,2024,7,31,4.494218902635019,3943.677087062229
29.5,76.25,2024,7,31,4.772352885779986,4187.739657271937
29.5,76.875,2024,7,31,4.851299323084337,4257.015156006506
30.0,75.625,2024,7,31,4.801990287245431,4213.746477057865
30.0,76.25,2024,7,31,4.899351588397695,4299.1810188189775
30.0,76.875,2024,7,31,4.904899141885623,4304.048997004634
30.0,77.5,2024,7,31,4.831129314906641,4239.315973830578
30.5,75.625,2024,7,31,4.96386487512149,4355.791427919107
30.5,76.25,2024,7,31,5.048998156578262,4430.495882397424
30.5,76.875,2024,7,31,4.976144514458446,4366.566811437286
28.5,75.5,2024,8,1,2.1379,1876.0072499999999
28.5,76.5,2024,8,1,3.2849,2882.4997499999995
28.5,77.5,2024,8,1,4.5722,4012.1055
29.5,75.5,2024,8,1,1.5168,1330.992
29.5,76.5,2024,8,1,3.2832,2881.008
29.5,77.5,2024,8,1,4.7952,4207.7880000000005
30.5,75.5,2024,8,1,1.4338,1258.1595
30.5,76.5,2024,8,1,3.1294,2746.0485
30.5,77.5,2024,8,1,4.4882,3938.3954999999996
28.0,75.625,2024,8,1,2.469820339593513,2167.267347993308
28.0,76.25,2024,8,1,3.211058433131037,2817.703775072485
28.0,76.875,2024,8,1,3.4818744293480286,3055.3448117528947
28.0,77.5,2024,8,1,4.154847239694225,3645.8784528316824
28.5,75.625,2024,8,1,2.280857444403765,2001.4524074643039
28.5,76.25,2024,8,1,2.8702491101213266,2518.643594131464
28.5,76.875,2024,8,1,3.836680417752959,3366.687066578221
29.0,75.625,2024,8,1,2.320246910870452,2036.0166642888214
29.0,76.25,2024,8,1,2.726451142256688,2392.460877330244
29.0,76.875,2024,8,1,3.897763387163402,3420.2873722358854
29.0,77.5,2024,8,1,4.251184363823105,3730.4142792547746
29.5,75.625,2024,8,1,1.7462053079898598,1532.295157761102
29.5,76.25,2024,8,1,2.939112840146902,2579.0715172289065
29.5,76.875,2024,8,1,3.654052548774564,3206.43111154968
30.0,75.625,2024,8,1,2.06101054624614,1808.5367543309876
30.0,76.25,2024,8,1,2.543703979711901,2232.100242197193
30.0,76.875,2024,8,1,3.835688915753472,3365.8170235736716
30.0,77.5,2024,8,1,4.198137006274201,3683.8652230056114
30.5,75.625,2024,8,1,1.7471810908964782,1533.1514072616596
30.5,76.25,2024,8,1,2.6505256906871457,2325.83629357797
30.5,76.875,2024,8,1,3.745940507381984,3287.0627952276905
28.5,75.5,2024,8,2,5.3964,4735.341
28.5,76.5,2024,8,2,4.7897,4202.9617499999995
28.5,77.5,2024,8,2,4.0054,3514.7385
29.5,75.5,2024,8,2,4.4741,3926.02275
29.5,76.5,2024,8,2,4.8874,4288.6935
29.5,77.5,2024,8,2,4.3973,3858.63075
30.5,75.5,2024,8,2,5.7821,5073.79275
30.5,76.5,2024,8,2,5.8397,5124.3367499999995
30.5,77.5,2024,8,2,5.4672,4797.468
28.0,75.625,2024,8,2,5.035042109799189,4418.249451348789
28.0,76.25,2024,8,2,4.825701435959112,4234.55301005412
28.0,76.875,2024,8,2,4.669585048071379,4097.5608796826355
28.0,77.5,2024,8,2,4.358190121815148,3824.311831892792
28.5,75.625,2024,8,2,5.213477187187228,4574.8262317567915
28.5,76.25,2024,8,2,4.881378534686957,4283.409664187804
28.5,76.875,2024,8,2,4.54244225405125,3985.9930779299716
29.0,75.625,2024,8,2,4.9025300636499125,4301.970130852798
29.0,76.25,2024,8,2,4.875565040532559,4278.30832306732
29.0,76.875,2024,8,2,4.559152886221184,4000.6566576590885
29.0,77.5,2024,8,2,4.398255628815717,3859.4693142857914
29.5,75.625,2024,8,2,4.715433743126763,4137.793109593734
29.5,76.25,2024,8,2,4.925622670094242,4322.233893007698
29.5,76.875,2024,8,2,4.890010533746557,4290.984243362604
30.0,75.625,2024,8,2,5.2077681387138375,4569.816541721392
30.0,76.25,2024,8,2,5.273423926645388,4627.429495631329
30.0,76.875,2024,8,2,5.174435161373504,4540.566854105249
30.0,77.5,2024,8,2,5.065529029673916,4445.001723538861
30.5,75.625,2024,8,2,5.607095250602705,4920.226082403872
30.5,76.25,2024,8,2,5.545034859728331,4865.76808941161
30.5,76.875,2024,8,2,5.39170435447718,4731.2205710537255
28.5,75.5,2024,8,3,5.1835,4548.52125
28.5,76.5,2024,8,3,4.765,4181.287499999999
28.5,77.5,2024,8,3,5.0522,4433.3054999999995
29.5,75.5,2024,8,3,4.7522,4170.0555
29.5,76.5,2024,8,3,4.8648,4268.861999999999
29.5,77.5,2024,8,3,5.0141,4399.8727499999995
30.5,75.5,2024,8,3,5.6477,4955.85675
30.5,76.5,2024,8,3,5.5025,4828.44375
30.5,77.5,2024,8,3,4.531,3975.9524999999994
28.0,75.625,2024,8,3,4.971331425588146,4362.343325953598
28.0,76.25,2024,8,3,4.937901269814309,4333.008364262056
28.0,76.875,2024,8,3,4.934730156646063,4330.2257124569205
28.0,77.5,2024,8,3,4.958358981481941,4350.960006250402
28.5,75.625,2024,8,3,5.078234413879416,4456.150698179187
28.5,76.25,2024,8,3,4.8557415238152295,4260.913187147864
28.5,76.875,2024,8,3,4.891293632207731,4292.110162262284
29.0,75.625,2024,8,3,4.916097008637582,4313.875125079478
29.0,76.25,2024,8,3,4.873446540325283,4276.449339135435
29.0,76.875,2024,8,3,4.910597457756162,4309.049269181032
29.0,77.5,2024,8,3,4.965707040977668,4357.407928457904
29.5,75.625,2024,8,3,4.882081043741263,4284.026115882958
29.5,76.25,2024,8,3,4.91590335742756,4313.705196142683
29.5,76.875,2024,8,3,4.985746759126968,4374.992781133915
30.0,75.625,2024,8,3,5.194434643614206,4558.116399771465
30.0,76.25,2024,8,3,5.189889350162158,4554.127904767293
30.0,76.875,2024,8,3,5.003392383122297,4390.4768161898155
30.0,77.5,2024,8,3,4.8995868863875405,4299.387492805067
30.5,75.625,2024,8,3,5.496729802298085,4823.38040151657
30.5,76.25,2024,8,3,5.358162228410712,4701.7873554304
30.5,76.875,2024,8,3,5.078493725104201,4456.378243778936
28.5,75.5,2024,8,4,5.9503,5221.388249999999
28.5,76.5,2024,8,4,5.8027,5091.86925
28.5,77.5,2024,8,4,5.263,4618.282499999999
29.5,75.5,2024,8,4,4.6889,4114.50975
29.5,76.5,2024,8,4,5.1583,4526.40825
29.5,77.5,2024,8,4,5.5342,4856.2605
30.5,75.5,2024,8,4,5.2807,4633.81425
30.5,76.5,2024,8,4,5.1005,4475.68875
30.5,77.5,2024,8,4,4.5281,3973.4077500000003
28.0,75.625,2024,8,4,5.605071098269168,4918.449888731195
28.0,76.25,2024,8,4,5.648956572773313,4956.959392608583
28.0,76.875,2024,8,4,5.565792754278662,4883.983141879526
28.0,77.5,2024,8,4,5.410102900803644,4747.365295455197
28.5,75.625,2024,8,4,5.765101693588564,5058.876736123965
28.5,76.25,2024,8,4,5.616959968215093,4928.882372108743
28.5,76.875,2024,8,4,5.522650470098616,4846.125787511535
29.0,75.625,2024,8,4,5.374042996470829,4715.722729403152
29.0,76.25,2024,8,4,5.4189103410373445,4755.09382426027
29.0,76.875,2024,8,4,5.444588789048202,4777.626662389797
29.0,77.5,2024,8,4,5.423908491839308,4759.479701588993
29.5,75.625,2024,8,4,4.902367993515012,4301.827914309423
29.5,76.25,2024,8,4,5.150493558490837,4519.558097575709
29.5,76.875,2024,8,4,5.345729512442353,4690.877647168165
30.0,75.625,2024,8,4,5.033727640085034,4417.096004174617
30.0,76.25,2024,8,4,5.074049691199503,4452.478604027564
30.0,76.875,2024,8,4,5.086319701147569,4463.245537756991
30.0,77.5,2024,8,4,5.061510919697339,4441.475832034414
30.5,75.625,2024,8,4,5.199389223663665,4562.464043764866
30.5,76.25,2024,8,4,5.095862960669242,4471.61974798726
30.5,76.875,2024,8,4,5.018869891461041,4404.058329757063
28.5,75.5,2024,8,5,4.4016,3862.404
28.5,76.5,2024,8,5,4.1544,3645.4859999999994
28.5,77.5,2024,8,5,4.5869,4025.0047499999996
29.5,75.5,2024,8,5,5.6398,4948.9245
29.5,76.5,2024,8,5,5.8898,5168.299499999999
29.5,77.5,2024,8,5,5.4746,4803.961499999999
30.5,75.5,2024,8,5,5.7238,5022.6345
30.5,76.5,2024,8,5,5.7475,5043.43125
30.5,77.5,2024,8,5,5.1382,4508.7705
28.0,75.625,2024,8,5,4.745329669258656,4164.026784774471
28.0,76.25,2024,8,5,4.558409622475405,4000.0044437221673
28.0,76.875,2024,8,5,4.592645903614041,4030.046780421321
28.0,77.5,2024,8,5,4.812294933130144,4222.788803821702
28.5,75.625,2024,8,5,4.59136520250678,4028.922965199699
28.5,76.25,2024,8,5,4.605095598859298,4040.9713879990336
28.5,76.875,2024,8,5,4.722312136669296,4143.828899927307
29.0,75.625,2024,8,5,5.021173711591418,4406.079931921468
29.0,76.25,2024,8,5,5.021564104894047,4406.422502044526
29.0,76.875,2024,8,5,5.02589282020431,4410.2209497292815
29.0,77.5,2024,8,5,5.028077002998657,4412.137570131321
29.5,75.625,2024,8,5,5.562551779986914,4881.139186938517
29.5,76.25,2024,8,5,5.593527937456606,4908.320765118172
29.5,76.875,2024,8,5,5.495218301178446,4822.054059284086
30.0,75.625,2024,8,5,5.728105308061112,5026.412407823626
30.0,76.25,2024,8,5,5.766266253393167,5059.898637352504
30.0,76.875,2024,8,5,5.594040502929695,4908.770541320807
30.0,77.5,2024,8,5,5.464693955368567,4795.268945835917
30.5,75.625,2024,8,5,5.730106385195069,5028.168353008673
30.5,76.25,2024,8,5,5.7503565280218245,5045.937853339151
30.5,76.875,2024,8,5,5.570164000508596,4887.818910446292
28.5,75.5,2024,8,6,3.9965,3506.9287499999996
28.5,76.5,2024,8,6,4.0668,3568.6169999999993
28.5,77.5,2024,8,6,4.9586,4351.1714999999995
29.5,75.5,2024,8,6,4.8586,4263.4215
29.5,76.5,2024,8,6,5.7084,5009.121
29.5,77.5,2024,8,6,5.9767,5244.55425
30.5,75.5,2024,8,6,6.037,5297.4675
30.5,76.5,2024,8,6,6.0665,5323.353749999999
30.5,77.5,2024,8,6,4.5151,3962.00025
28.0,75.625,2024,8,6,4.3867212754796325,3849.3479192333775
28.0,76.25,2024,8,6,4.453883854452386,3908.283082281969
28.0,76.875,2024,8,6,4.5759065353754895,4015.3579847919923
28.0,77.5,2024,8,6,5.030760406385848,4414.492256603581
28.5,75.625,2024,8,6,4.200778154739328,3686.18283078376
28.5,76.25,2024,8,6,4.366975948351335,3832.021394678297
28.5,76.875,2024,8,6,4.824287088307503,4233.311919989834
29.0,75.625,2024,8,6,4.583215012594187,4021.7711735513994
29.0,76.25,2024,8,6,4.711501040361906,4134.342162917573
29.0,76.875,2024,8,6,5.141938191850913,4512.050763349176
29.0,77.5,2024,8,6,5.288404692412811,4640.575117592241
29.5,75.625,2024,8,6,4.974085738183906,4364.760235256377
29.5,76.25,2024,8,6,5.381431432703966,4722.20608219773
29.5,76.875,2024,8,6,5.582572079721106,4898.70699995527
30.0,75.625,2024,8,6,5.5965623579763815,4910.983469124275
30.0,76.25,2024,8,6,5.719159797620067,5018.562722411609
30.0,76.875,2024,8,6,5.606145514210923,4919.392688720085
30.0,77.5,2024,8,6,5.444149852741248,4777.241495780445
30.5,75.625,2024,8,6,5.909986840359455,5186.013452415422
30.5,76.25,2024,8,6,5.876021226741083,5156.208626465301
30.5,76.875,2024,8,6,5.588282759114316,4903.718121122812
28.5,75.5,2024,8,7,2.7089,2377.05975
28.5,76.5,2024,8,7,2.5915,2274.0412499999998
28.5,77.5,2024,8,7,2.6407,2317.21425
29.5,75.5,2024,8,7,3.0053,2637.1507500000002
29.5,76.5,2024,8,7,3.4397,3018.33675
29.5,77.5,2024,8,7,3.1553,2768.77575
30.5,75.5,2024,8,7,3.8448,3373.812
30.5,76.5,2024,8,7,4.5876,4025.6189999999997
30.5,77.5,2024,8,7,3.9194,3439.2735000000002
28.0,75.625,2024,8,7,2.8290254755186006,2482.4698547675716
28.0,76.25,2024,8,7,2.760056256939935,2421.9493654647927
28.0,76.875,2024,8,7,2.7566565346403027,2418.9661091468656
28.0,77.5,2024,8,7,2.8210458326471795,2475.4677181479
28.5,75.625,2024,8,7,2.774104039306746,2434.27629449167
28.5,76.25,2024,8,7,2.775979856435981,2435.9223240225733
28.5,76.875,2024,8,7,2.814771716864064,2469.9621815482155
29.0,75.625,2024,8,7,2.910730919456969,2554.16638182349
29.0,76.25,2024,8,7,2.954929018361834,2592.9502136125097
29.0,76.875,2024,8,7,2.964035184274343,2600.940874200736
29.0,77.5,2024,8,7,2.934340398538493,2574.8836997175276
29.5,75.625,2024,8,7,3.0983461794983853,2718.7987725098333
29.5,76.25,2024,8,7,3.4000432185363616,2983.5379242656572
29.5,76.875,2024,8,7,3.411289361230581,2993.406414479835
30.0,75.625,2024,8,7,3.624211887649035,3180.2459314120283
30.0,76.25,2024,8,7,3.788344386168934,3324.2721988632397
30.0,76.875,2024,8,7,3.8048037267846047,3338.7152702534904
30.0,77.5,2024,8,7,3.684534794420788,3233.179282104241
30.5,75.625,2024,8,7,3.818258903174884,3350.5221875359603
30.5,76.25,2024,8,7,4.113203147682343,3609.335762091255
30.5,76.875,2024,8,7,4.032563893291086,3538.5748163629282
28.5,75.5,2024,8,8,3.1522,2766.0555
28.5,76.5,2024,8,8,3.8047,3338.62425
28.5,77.5,2024,8,8,4.2331,3714.54525
29.5,75.5,2024,8,8,4.3721,3836.51775
29.5,76.5,2024,8,8,5.1449,4514.64975
29.5,77.5,2024,8,8,4.866,4269.914999999999
30.5,75.5,2024,8,8,5.2159,4576.95225
30.5,76.5,2024,8,8,5.9388,5211.297
30.5,77.5,2024,8,8,4.4381,3894.4327500000004
28.0,75.625,2024,8,8,3.776584862266063,3313.95321663847
28.0,76.25,2024,8,8,3.9153477265608143,3435.717630057114
28.0,76.875,2024,8,8,4.033440869621125,3539.3443630925376
28.0,77.5,2024,8,8,4.365404084338777,3830.6420840072765
28.5,75.625,2024,8,8,3.469608628897459,3044.58157185752
28.5,76.25,2024,8,8,3.929160897653511,3447.838687690956
28.5,76.875,2024,8,8,4.274092118755294,3750.515834207771
29.0,75.625,2024,8,8,4.003286118302896,3512.883568810791
29.0,76.25,2024,8,8,4.202010251959379,3687.263996094355
29.0,76.875,2024,8,8,4.507576105233783,3955.398032342644
29.0,77.5,2024,8,8,4.526450979670473,3971.96073466084
29.5,75.625,2024,8,8,4.417933141568628,3876.736331726471
29.5,76.25,2024,8,8,4.930372817481207,4326.402147339759
29.5,76.875,2024,8,8,4.988896428548033,4377.756616050899
30.0,75.625,2024,8,8,5.047046581172835,4428.7833749791625
30.0,76.25,2024,8,8,5.255586317866865,4611.776993928174
30.0,76.875,2024,8,8,5.151693766728827,4520.611280304545
30.0,77.5,2024,8,8,4.927013321594829,4323.454189699462
30.5,75.625,2024,8,8,5.209971702960401,4571.7501693477525
30.5,76.25,2024,8,8,5.518242111500919,4842.2574528420555
30.5,76.875,2024,8,8,5.2687936811561125,4623.366455214489
28.5,75.5,2024,8,9,4.7042,4127.9355
28.5,76.5,2024,8,9,3.6271,3182.78025
28.5,77.5,2024,8,9,4.5859,4024.1272499999995
29.5,75.5,2024,8,9,5.6218,4933.1295
29.5,76.5,2024,8,9,5.184,4548.96
29.5,77.5,2024,8,9,5.2421,4599.942749999999
30.5,75.5,2024,8,9,5.7192,5018.598
30.5,76.5,2024,8,9,5.8975,5175.05625
30.5,77.5,2024,8,9,4.9102,4308.7005
28.0,75.625,2024,8,9,4.660375931947705,4089.479880284111
28.0,76.25,2024,8,9,4.308927382513771,3781.083778155834
28.0,76.875,2024,8,9,4.330759371326784,3800.2413483392525
28.0,77.5,2024,8,9,4.5644353845345575,4005.2920499290744
28.5,75.625,2024,8,9,4.707931642634155,4131.210016411471
28.5,76.25,2024,8,9,4.266548672493784,3743.8964601132943
28.5,76.875,2024,8,9,4.347868860567059,3815.2549251475934
29.0,75.625,2024,8,9,4.906705110771727,4305.633734702191
29.0,76.25,2024,8,9,4.695488391431092,4120.291063480783
29.0,76.875,2024,8,9,4.628493287038354,4061.502859376155
29.0,77.5,2024,8,9,4.756880309210058,4174.162471331826
29.5,75.625,2024,8,9,5.503694454364839,4829.491883705146
29.5,76.25,2024,8,9,5.151762282741002,4520.671403105229
29.5,76.875,2024,8,9,5.070511949459077,4449.374235650341
30.0,75.625,2024,8,9,5.626597086438223,4937.33894334954
30.0,76.25,2024,8,9,5.590415992855217,4905.590033730453
30.0,76.875,2024,8,9,5.337033899777718,4683.247247054947
30.0,77.5,2024,8,9,5.2197192955866,4580.303681877242
30.5,75.625,2024,8,9,5.692045030123282,4994.76951393318
30.5,76.25,2024,8,9,5.7355384428472656,5032.934983598476
30.5,76.875,2024,8,9,5.43418291722683,4768.495509866543
28.5,75.5,2024,8,10,4.5449,3988.14975
28.5,76.5,2024,8,10,4.0925,3591.1687500000003
28.5,77.5,2024,8,10,3.8791,3403.9102500000004
29.5,75.5,2024,8,10,5.2442,4601.7855
29.5,76.5,2024,8,10,5.2274,4587.0435
29.5,77.5,2024,8,10,4.7189,4140.834749999999
30.5,75.5,2024,8,10,5.431,4765.702499999999
30.5,76.5,2024,8,10,4.9222,4319.2305
30.5,77.5,2024,8,10,3.3514,2940.8535
28.0,75.625,2024,8,10,4.642844916321776,4074.0964140723577
28.0,76.25,2024,8,10,4.3459966520246445,3813.612062151625
28.0,76.875,2024,8,10,4.278305352902876,3754.212947172274
28.0,77.5,2024,8,10,4.243219215921274,3723.4248619709174
28.5,75.625,2024,8,10,4.608320575417077,4043.801304928485
28.5,76.25,2024,8,10,4.462118308693417,3915.5088158784733
28.5,76.875,2024,8,10,4.299471960403565,3772.7866452541284
29.0,75.625,2024,8,10,4.815169471895238,4225.311211588071
